Timestamp,Cycle_1,Mode_1,Voltage_1,Current_1,SOC_1,Strain_1,Temp_1,Cycle_2,Mode_2,Voltage_2,Current_2,SOC_2,Strain_2,Temp_2,Cycle_3,Mode_3,Voltage_3,Current_3,SOC_3,Strain_3,Temp_3
2025-10-17 11:41:29,1,charge,4.068,3.0,78.5,0.429,42.16,1,charge,4.109,2.8,78.5,0.118,39.31,1,charge,4.092,3.0,78.5,0.176,41.0
2025-10-17 11:41:30,1,charge,4.075,3.0,79.0,0.212,42.49,1,charge,4.109,2.68,79.0,0.23,41.87,1,charge,4.101,3.0,79.0,0.345,39.03
2025-10-17 11:41:31,1,charge,4.088,3.0,79.5,0.235,39.68,1,charge,4.108,2.68,79.5,0.216,42.39,1,charge,4.099,2.92,79.5,0.467,38.92
2025-10-17 11:41:32,1,charge,4.103,3.0,80.0,0.21,41.77,1,charge,4.106,2.69,80.0,0.395,39.05,1,charge,4.109,3.0,80.0,0.194,39.45
2025-10-17 11:41:33,1,charge,4.104,2.86,80.5,0.389,40.29,1,charge,4.108,2.76,80.5,0.249,42.85,1,charge,4.114,2.66,80.5,0.387,40.02
2025-10-17 11:41:34,1,charge,4.107,2.82,81.0,0.384,39.54,1,charge,4.11,2.69,81.0,0.158,40.66,1,charge,4.116,2.51,81.0,0.429,39.34
2025-10-17 11:41:35,1,charge,4.109,2.73,81.5,0.355,39.45,1,charge,4.116,2.65,81.5,0.286,42.98,1,charge,4.113,2.45,81.5,0.364,40.51
2025-10-17 11:41:36,1,charge,4.107,2.66,82.0,0.357,41.1,1,charge,4.118,2.45,82.0,0.149,40.78,1,charge,4.119,2.54,82.0,0.121,41.42
2025-10-17 11:41:37,1,charge,4.112,2.72,82.5,0.313,39.89,1,charge,4.119,2.4,82.5,0.359,42.01,1,charge,4.118,2.37,82.5,0.234,41.65
2025-10-17 11:41:38,1,charge,4.116,2.57,83.0,0.156,41.65,1,charge,4.117,2.37,83.0,0.432,42.64,1,charge,4.12,2.41,83.0,0.311,41.05
2025-10-17 11:41:39,1,charge,4.114,2.46,83.5,0.152,43.3,1,charge,4.12,2.42,83.5,0.443,43.06,1,charge,4.12,2.35,83.5,0.195,42.07
2025-10-17 11:41:40,1,charge,4.12,2.52,84.0,0.373,42.59,1,charge,4.121,2.35,84.0,0.369,43.43,1,charge,4.118,2.34,84.0,0.114,41.93
2025-10-17 11:41:41,1,charge,4.123,2.34,84.5,0.237,43.17,1,charge,4.118,2.32,84.5,0.121,42.82,1,charge,4.124,2.41,84.5,0.429,39.92
2025-10-17 11:41:42,1,charge,4.12,2.25,85.0,0.252,43.56,1,charge,4.124,2.39,85.0,0.379,42.01,1,charge,4.126,2.21,85.0,0.179,43.95
2025-10-17 11:41:43,1,charge,4.121,2.33,85.5,0.105,42.54,1,charge,4.123,2.23,85.5,0.134,41.44,1,charge,4.128,2.15,85.5,0.37,41.93
2025-10-17 11:41:44,1,charge,4.126,2.32,86.0,0.188,43.15,1,charge,4.12,2.26,86.0,0.105,41.26,1,charge,4.129,2.09,86.0,0.315,42.2
2025-10-17 11:41:45,1,charge,4.126,2.16,86.5,0.381,42.32,1,charge,4.118,2.34,86.5,0.193,43.72,1,charge,4.133,2.07,86.5,0.424,41.88
2025-10-17 11:41:46,1,charge,4.124,2.16,87.0,0.146,41.56,1,charge,4.123,2.39,87.0,0.411,41.69,1,charge,4.135,1.95,87.0,0.173,40.8
2025-10-17 11:41:47,1,charge,4.122,2.21,87.5,0.292,41.06,1,charge,4.13,2.24,87.5,0.328,41.39,1,charge,4.137,1.89,87.5,0.345,41.27
2025-10-17 11:41:48,1,charge,4.123,2.27,88.0,0.184,42.6,1,charge,4.131,2.04,88.0,0.441,42.53,1,charge,4.139,1.83,88.0,0.102,44.33
2025-10-17 11:41:49,1,charge,4.122,2.26,88.5,0.216,43.73,1,charge,4.135,2.0,88.5,0.345,43.69,1,charge,4.139,1.76,88.5,0.156,43.11
2025-10-17 11:41:50,1,charge,4.122,2.27,89.0,0.218,42.61,1,charge,4.134,1.88,89.0,0.132,41.99,1,charge,4.138,1.77,89.0,0.384,41.66
2025-10-17 11:41:51,1,charge,4.128,2.27,89.5,0.338,44.54,1,charge,4.14,1.93,89.5,0.471,41.34,1,charge,4.141,1.79,89.5,0.3,43.64
2025-10-17 11:41:52,1,charge,4.135,2.09,90.0,0.158,43.12,1,charge,4.141,1.74,90.0,0.205,41.63,1,charge,4.138,1.71,90.0,0.187,43.51
2025-10-17 11:41:53,1,charge,4.138,1.88,90.5,0.312,43.11,1,charge,4.144,1.7,90.5,0.373,43.47,1,charge,4.144,1.79,90.5,0.406,44.59
2025-10-17 11:41:54,1,charge,4.141,1.8,91.0,0.327,44.15,1,charge,4.143,1.62,91.0,0.127,42.22,1,charge,4.149,1.61,91.0,0.26,41.67
2025-10-17 11:41:55,1,charge,4.142,1.72,91.5,0.307,42.36,1,charge,4.146,1.64,91.5,0.3,44.68,1,charge,4.152,1.48,91.5,0.22,42.96
2025-10-17 11:41:56,1,charge,4.145,1.67,92.0,0.122,43.3,1,charge,4.145,1.56,92.0,0.206,44.34,1,charge,4.157,1.37,92.0,0.199,44.34
2025-10-17 11:41:57,1,charge,4.145,1.6,92.5,0.217,42.15,1,charge,4.148,1.58,92.5,0.399,43.18,1,charge,4.162,1.24,92.5,0.404,41.88
2025-10-17 11:41:58,1,charge,4.151,1.58,93.0,0.127,44.23,1,charge,4.146,1.51,93.0,0.183,44.21,1,charge,4.159,1.08,93.0,0.103,44.96
2025-10-17 11:41:59,1,charge,4.151,1.4,93.5,0.493,42.2,1,charge,4.145,1.56,93.5,0.415,44.29,1,charge,4.162,1.17,93.5,0.166,44.4
2025-10-17 11:42:00,1,charge,4.154,1.4,94.0,0.282,45.49,1,charge,4.149,1.6,94.0,0.186,44.43,1,charge,4.163,1.09,94.0,0.413,44.32
2025-10-17 11:42:01,1,charge,4.152,1.32,94.5,0.214,43.46,1,charge,4.146,1.47,94.5,0.231,45.49,1,charge,4.17,1.05,94.5,0.345,42.51
2025-10-17 11:42:02,1,charge,4.15,1.39,95.0,0.234,45.59,1,charge,4.153,1.56,95.0,0.496,44.6,1,charge,4.169,0.85,95.0,0.124,44.54
2025-10-17 11:42:03,1,charge,4.154,1.44,95.5,0.15,43.34,1,charge,4.153,1.36,95.5,0.3,45.08,1,charge,4.173,0.88,95.5,0.247,45.53
2025-10-17 11:42:04,1,charge,4.16,1.33,96.0,0.474,42.93,1,charge,4.158,1.35,96.0,0.128,42.67,1,charge,4.179,0.76,96.0,0.159,43.62
2025-10-17 11:42:05,1,charge,4.165,1.15,96.5,0.323,44.41,1,charge,4.158,1.2,96.5,0.173,43.79,1,charge,4.182,0.58,96.5,0.297,43.1
2025-10-17 11:42:06,1,charge,4.172,0.98,97.0,0.184,45.67,1,charge,4.16,1.21,97.0,0.332,43.48,1,charge,4.187,0.48,97.0,0.417,44.33
2025-10-17 11:42:07,1,charge,4.175,0.79,97.5,0.399,43.48,1,charge,4.157,1.14,97.5,0.397,45.48,1,charge,4.191,0.32,97.5,0.472,45.37
2025-10-17 11:42:08,1,charge,4.177,0.7,98.0,0.384,44.43,1,charge,4.163,1.23,98.0,0.234,44.91,1,charge,4.197,0.3,98.0,0.174,43.34
2025-10-17 11:42:09,1,charge,4.175,0.62,98.5,0.347,46.63,1,charge,4.163,1.06,98.5,0.377,45.35,1,charge,4.199,0.3,98.5,0.126,45.68
2025-10-17 11:42:10,1,charge,4.179,0.7,99.0,0.478,45.92,1,charge,4.167,1.04,99.0,0.216,43.37,1,discharge,4.204,0.3,99.0,0.353,46.46
2025-10-17 11:42:11,1,charge,4.18,0.56,99.5,0.138,46.72,1,charge,4.166,0.92,99.5,0.222,43.8,1,discharge,4.191,-3.0,98.5,0.469,46.21
2025-10-17 11:42:12,1,charge,4.184,0.55,100.0,0.25,46.04,1,charge,4.172,0.97,100.0,0.109,43.53,1,discharge,4.184,-3.0,98.0,0.277,43.31
2025-10-17 11:42:13,1,charge,4.188,0.43,100.0,0.155,44.71,1,charge,4.175,0.79,100.0,0.376,43.36,1,discharge,4.173,-3.0,97.5,0.415,44.86
2025-10-17 11:42:14,1,charge,4.189,0.3,100.0,0.187,44.64,1,charge,4.174,0.69,100.0,0.486,44.26,1,discharge,4.166,-3.0,97.0,0.5,42.59
2025-10-17 11:42:15,1,charge,4.193,0.3,100.0,0.485,45.99,1,charge,4.176,0.72,100.0,0.112,45.58,1,discharge,4.154,-3.0,96.5,0.181,43.63
2025-10-17 11:42:16,1,charge,4.195,0.3,100.0,0.105,44.1,1,charge,4.178,0.67,100.0,0.213,46.61,1,discharge,4.145,-3.0,96.0,0.432,43.6
2025-10-17 11:42:17,1,charge,4.194,0.3,100.0,0.331,46.83,1,charge,4.175,0.6,100.0,0.284,43.62,1,discharge,4.138,-3.0,95.5,0.224,43.85
2025-10-17 11:42:18,1,charge,4.2,0.3,100.0,0.227,43.78,1,charge,4.177,0.68,100.0,0.1,43.11,1,discharge,4.13,-3.0,95.0,0.114,43.16
2025-10-17 11:42:19,1,discharge,4.201,0.3,100.0,0.472,43.71,1,charge,4.182,0.63,100.0,0.122,43.88,1,discharge,4.125,-3.0,94.5,0.258,42.56
2025-10-17 11:42:20,1,discharge,4.196,-3.0,99.5,0.182,45.3,1,charge,4.185,0.49,100.0,0.314,43.18,1,discharge,4.114,-3.0,94.0,0.303,42.31
2025-10-17 11:42:21,1,discharge,4.186,-3.0,99.0,0.289,45.0,1,charge,4.185,0.4,100.0,0.331,45.72,1,discharge,4.1,-3.0,93.5,0.201,43.35
2025-10-17 11:42:22,1,discharge,4.172,-3.0,98.5,0.225,42.72,1,charge,4.182,0.4,100.0,0.122,45.91,1,discharge,4.093,-3.0,93.0,0.114,41.66
2025-10-17 11:42:23,1,discharge,4.157,-3.0,98.0,0.193,45.82,1,charge,4.182,0.47,100.0,0.198,43.5,1,discharge,4.085,-3.0,92.5,0.37,42.89
2025-10-17 11:42:24,1,discharge,4.149,-3.0,97.5,0.313,44.1,1,charge,4.185,0.48,100.0,0.393,43.88,1,discharge,4.071,-3.0,92.0,0.375,43.55
2025-10-17 11:42:25,1,discharge,4.137,-3.0,97.0,0.419,43.24,1,charge,4.186,0.4,100.0,0.273,46.47,1,discharge,4.063,-3.0,91.5,0.33,43.23
2025-10-17 11:42:26,1,discharge,4.126,-3.0,96.5,0.302,45.58,1,charge,4.188,0.36,100.0,0.104,43.13,1,discharge,4.052,-3.0,91.0,0.199,44.71
2025-10-17 11:42:27,1,discharge,4.117,-3.0,96.0,0.404,45.39,1,charge,4.187,0.31,100.0,0.228,44.51,1,discharge,4.047,-3.0,90.5,0.256,42.61
2025-10-17 11:42:28,1,discharge,4.108,-3.0,95.5,0.297,45.23,1,charge,4.19,0.33,100.0,0.416,43.21,1,discharge,4.041,-3.0,90.0,0.173,42.64
2025-10-17 11:42:29,1,discharge,4.097,-3.0,95.0,0.173,42.74,1,charge,4.189,0.3,100.0,0.247,46.46,1,discharge,4.027,-3.0,89.5,0.1,44.07
2025-10-17 11:42:30,1,discharge,4.086,-3.0,94.5,0.209,43.22,1,charge,4.19,0.3,100.0,0.423,43.08,1,discharge,4.018,-3.0,89.0,0.448,43.98
2025-10-17 11:42:31,1,discharge,4.077,-3.0,94.0,0.104,42.01,1,charge,4.191,0.3,100.0,0.108,46.55,1,discharge,4.006,-3.0,88.5,0.278,41.38
2025-10-17 11:42:32,1,discharge,4.065,-3.0,93.5,0.185,45.27,1,charge,4.194,0.3,100.0,0.252,44.48,1,discharge,3.999,-3.0,88.0,0.398,42.2
2025-10-17 11:42:33,1,discharge,4.053,-3.0,93.0,0.2,42.69,1,charge,4.197,0.3,100.0,0.46,43.53,1,discharge,3.989,-3.0,87.5,0.408,41.19
2025-10-17 11:42:34,1,discharge,4.046,-3.0,92.5,0.229,44.44,1,charge,4.202,0.3,100.0,0.139,45.75,1,discharge,3.979,-3.0,87.0,0.233,41.55
2025-10-17 11:42:35,1,discharge,4.039,-3.0,92.0,0.395,44.65,1,discharge,4.199,0.3,100.0,0.446,45.06,1,discharge,3.971,-3.0,86.5,0.321,44.26
2025-10-17 11:42:36,1,discharge,4.026,-3.0,91.5,0.482,43.04,1,discharge,4.187,-3.0,99.5,0.383,45.31,1,discharge,3.96,-3.0,86.0,0.389,43.17
2025-10-17 11:42:37,1,discharge,4.017,-3.0,91.0,0.252,43.7,1,discharge,4.178,-3.0,99.0,0.166,43.63,1,discharge,3.951,-3.0,85.5,0.213,42.02
2025-10-17 11:42:38,1,discharge,4.012,-3.0,90.5,0.348,42.19,1,discharge,4.163,-3.0,98.5,0.468,45.86,1,discharge,3.942,-3.0,85.0,0.104,40.44
2025-10-17 11:42:39,1,discharge,4.005,-3.0,90.0,0.197,41.54,1,discharge,4.154,-3.0,98.0,0.486,45.27,1,discharge,3.931,-3.0,84.5,0.477,40.12
2025-10-17 11:42:40,1,discharge,3.992,-3.0,89.5,0.146,43.15,1,discharge,4.147,-3.0,97.5,0.428,42.63,1,discharge,3.919,-3.0,84.0,0.298,41.32
2025-10-17 11:42:41,1,discharge,3.978,-3.0,89.0,0.464,43.38,1,discharge,4.14,-3.0,97.0,0.234,43.98,1,discharge,3.913,-3.0,83.5,0.378,41.8
2025-10-17 11:42:42,1,discharge,3.972,-3.0,88.5,0.242,41.65,1,discharge,4.134,-3.0,96.5,0.228,43.28,1,discharge,3.9,-3.0,83.0,0.417,41.1
2025-10-17 11:42:43,1,discharge,3.962,-3.0,88.0,0.39,40.6,1,discharge,4.121,-3.0,96.0,0.449,44.18,1,discharge,3.894,-3.0,82.5,0.287,42.37
2025-10-17 11:42:44,1,discharge,3.952,-3.0,87.5,0.466,42.47,1,discharge,4.113,-3.0,95.5,0.279,42.64,1,discharge,3.886,-3.0,82.0,0.102,43.11
2025-10-17 11:42:45,1,discharge,3.941,-3.0,87.0,0.216,40.46,1,discharge,4.099,-3.0,95.0,0.388,43.82,1,discharge,3.876,-3.0,81.5,0.162,42.45
2025-10-17 11:42:46,1,discharge,3.935,-3.0,86.5,0.187,42.62,1,discharge,4.085,-3.0,94.5,0.229,42.77,1,discharge,3.867,-3.0,81.0,0.337,41.27
2025-10-17 11:42:47,1,discharge,3.925,-3.0,86.0,0.358,40.36,1,discharge,4.071,-3.0,94.0,0.435,45.59,1,discharge,3.861,-3.0,80.5,0.333,40.65
2025-10-17 11:42:48,1,discharge,3.915,-3.0,85.5,0.485,43.94,1,discharge,4.06,-3.0,93.5,0.108,43.67,1,discharge,3.855,-3.0,80.0,0.28,40.33
2025-10-17 11:42:49,1,discharge,3.908,-3.0,85.0,0.138,41.58,1,discharge,4.051,-3.0,93.0,0.415,45.28,1,discharge,3.846,-3.0,79.5,0.193,39.04
2025-10-17 11:42:50,1,discharge,3.898,-3.0,84.5,0.159,40.98,1,discharge,4.038,-3.0,92.5,0.418,43.68,1,discharge,3.838,-3.0,79.0,0.466,39.72
2025-10-17 11:42:51,1,discharge,3.89,-3.0,84.0,0.379,43.47,1,discharge,4.026,-3.0,92.0,0.206,44.71,1,discharge,3.828,-3.0,78.5,0.336,40.6
2025-10-17 11:42:52,1,discharge,3.875,-3.0,83.5,0.441,42.24,1,discharge,4.014,-3.0,91.5,0.213,41.69,1,discharge,3.819,-3.0,78.0,0.185,40.84
2025-10-17 11:42:53,1,discharge,3.867,-3.0,83.0,0.297,40.03,1,discharge,3.999,-3.0,91.0,0.344,41.59,1,discharge,3.814,-3.0,77.5,0.279,41.1
2025-10-17 11:42:54,1,discharge,3.859,-3.0,82.5,0.415,39.56,1,discharge,3.985,-3.0,90.5,0.169,44.83,1,discharge,3.801,-3.0,77.0,0.471,42.14
2025-10-17 11:42:55,1,discharge,3.847,-3.0,82.0,0.301,40.78,1,discharge,3.973,-3.0,90.0,0.173,44.07,1,discharge,3.792,-3.0,76.5,0.178,39.2
2025-10-17 11:42:56,1,discharge,3.841,-3.0,81.5,0.415,40.29,1,discharge,3.965,-3.0,89.5,0.459,42.58,1,discharge,3.779,-3.0,76.0,0.484,41.3
2025-10-17 11:42:57,1,discharge,3.829,-3.0,81.0,0.362,42.83,1,discharge,3.951,-3.0,89.0,0.429,44.62,1,discharge,3.766,-3.0,75.5,0.419,41.71
2025-10-17 11:42:58,1,discharge,3.821,-3.0,80.5,0.11,40.42,1,discharge,3.944,-3.0,88.5,0.151,42.39,1,discharge,3.755,-3.0,75.0,0.174,38.92
2025-10-17 11:42:59,1,discharge,3.815,-3.0,80.0,0.285,40.59,1,discharge,3.935,-3.0,88.0,0.132,41.87,1,discharge,3.75,-3.0,74.5,0.459,38.83
2025-10-17 11:43:00,1,discharge,3.8,-3.0,79.5,0.466,42.64,1,discharge,3.928,-3.0,87.5,0.147,40.74,1,discharge,3.736,-3.0,74.0,0.221,38.52
2025-10-17 11:43:01,1,discharge,3.793,-3.0,79.0,0.24,39.07,1,discharge,3.922,-3.0,87.0,0.204,41.78,1,discharge,3.727,-3.0,73.5,0.247,41.25
2025-10-17 11:43:02,1,discharge,3.784,-3.0,78.5,0.147,38.94,1,discharge,3.908,-3.0,86.5,0.334,43.54,1,discharge,3.714,-3.0,73.0,0.32,39.82
2025-10-17 11:43:03,1,discharge,3.778,-3.0,78.0,0.225,39.0,1,discharge,3.902,-3.0,86.0,0.412,43.73,1,discharge,3.707,-3.0,72.5,0.276,40.2
2025-10-17 11:43:04,1,discharge,3.773,-3.0,77.5,0.119,39.03,1,discharge,3.888,-3.0,85.5,0.313,42.54,1,discharge,3.697,-3.0,72.0,0.164,40.92
2025-10-17 11:43:05,1,discharge,3.768,-3.0,77.0,0.226,40.64,1,discharge,3.875,-3.0,85.0,0.373,43.22,1,discharge,3.688,-3.0,71.5,0.321,39.15
2025-10-17 11:43:06,1,discharge,3.755,-3.0,76.5,0.353,38.55,1,discharge,3.865,-3.0,84.5,0.319,43.5,1,discharge,3.673,-3.0,71.0,0.349,37.28
2025-10-17 11:43:07,1,discharge,3.744,-3.0,76.0,0.15,40.58,1,discharge,3.854,-3.0,84.0,0.457,40.25,1,discharge,3.667,-3.0,70.5,0.405,38.2
2025-10-17 11:43:08,1,discharge,3.735,-3.0,75.5,0.151,39.16,1,discharge,3.845,-3.0,83.5,0.406,42.95,1,discharge,3.661,-3.0,70.0,0.286,40.46
2025-10-17 11:43:09,1,discharge,3.729,-3.0,75.0,0.465,40.6,1,discharge,3.838,-3.0,83.0,0.244,42.37,1,discharge,3.647,-3.0,69.5,0.409,39.35
2025-10-17 11:43:10,1,discharge,3.714,-3.0,74.5,0.33,38.63,1,discharge,3.829,-3.0,82.5,0.245,40.68,1,discharge,3.636,-3.0,69.0,0.27,39.21
2025-10-17 11:43:11,1,discharge,3.702,-3.0,74.0,0.403,39.46,1,discharge,3.82,-3.0,82.0,0.38,42.13,1,discharge,3.627,-3.0,68.5,0.22,39.76
2025-10-17 11:43:12,1,discharge,3.692,-3.0,73.5,0.123,40.16,1,discharge,3.812,-3.0,81.5,0.402,42.36,1,discharge,3.616,-3.0,68.0,0.262,36.71
2025-10-17 11:43:13,1,discharge,3.682,-3.0,73.0,0.369,41.22,1,discharge,3.801,-3.0,81.0,0.482,40.26,1,discharge,3.607,-3.0,67.5,0.375,36.69
2025-10-17 11:43:14,1,discharge,3.67,-3.0,72.5,0.12,39.39,1,discharge,3.79,-3.0,80.5,0.16,41.51,1,discharge,3.594,-3.0,67.0,0.384,36.92
2025-10-17 11:43:15,1,discharge,3.656,-3.0,72.0,0.235,40.62,1,discharge,3.784,-3.0,80.0,0.479,40.66,1,discharge,3.585,-3.0,66.5,0.196,38.46
2025-10-17 11:43:16,1,discharge,3.642,-3.0,71.5,0.244,40.0,1,discharge,3.775,-3.0,79.5,0.177,39.44,1,discharge,3.572,-3.0,66.0,0.191,39.39
2025-10-17 11:43:17,1,discharge,3.631,-3.0,71.0,0.203,37.54,1,discharge,3.767,-3.0,79.0,0.216,39.6,1,discharge,3.565,-3.0,65.5,0.238,36.41
2025-10-17 11:43:18,1,discharge,3.625,-3.0,70.5,0.251,40.34,1,discharge,3.753,-3.0,78.5,0.244,40.22,1,discharge,3.551,-3.0,65.0,0.112,37.42
2025-10-17 11:43:19,1,discharge,3.612,-3.0,70.0,0.477,37.51,1,discharge,3.742,-3.0,78.0,0.321,38.63,1,discharge,3.545,-3.0,64.5,0.328,36.47
2025-10-17 11:43:20,1,discharge,3.604,-3.0,69.5,0.157,36.99,1,discharge,3.727,-3.0,77.5,0.392,41.69,1,discharge,3.535,-3.0,64.0,0.171,37.29
2025-10-17 11:43:21,1,discharge,3.595,-3.0,69.0,0.349,37.03,1,discharge,3.716,-3.0,77.0,0.146,39.92,1,discharge,3.52,-3.0,63.5,0.483,39.16
2025-10-17 11:43:22,1,discharge,3.581,-3.0,68.5,0.109,39.92,1,discharge,3.707,-3.0,76.5,0.435,40.89,1,discharge,3.508,-3.0,63.0,0.269,36.56
2025-10-17 11:43:23,1,discharge,3.573,-3.0,68.0,0.327,38.41,1,discharge,3.693,-3.0,76.0,0.392,39.68,1,discharge,3.499,-3.0,62.5,0.49,37.66
2025-10-17 11:43:24,1,discharge,3.562,-3.0,67.5,0.284,39.08,1,discharge,3.678,-3.0,75.5,0.118,39.79,1,discharge,3.484,-3.0,62.0,0.359,35.57
2025-10-17 11:43:25,1,discharge,3.547,-3.0,67.0,0.244,39.25,1,discharge,3.666,-3.0,75.0,0.294,38.45,1,discharge,3.476,-3.0,61.5,0.485,37.17
2025-10-17 11:43:26,1,discharge,3.537,-3.0,66.5,0.287,38.49,1,discharge,3.66,-3.0,74.5,0.246,39.5,1,discharge,3.463,-3.0,61.0,0.233,37.44
2025-10-17 11:43:27,1,discharge,3.532,-3.0,66.0,0.295,38.2,1,discharge,3.653,-3.0,74.0,0.425,38.75,1,discharge,3.451,-3.0,60.5,0.193,38.01
2025-10-17 11:43:28,1,discharge,3.522,-3.0,65.5,0.169,39.48,1,discharge,3.646,-3.0,73.5,0.326,41.48,1,discharge,3.439,-3.0,60.0,0.395,35.96
2025-10-17 11:43:29,1,discharge,3.515,-3.0,65.0,0.15,38.51,1,discharge,3.638,-3.0,73.0,0.316,40.63,1,discharge,3.43,-3.0,59.5,0.157,35.37
2025-10-17 11:43:30,1,discharge,3.505,-3.0,64.5,0.307,38.36,1,discharge,3.625,-3.0,72.5,0.416,38.51,1,discharge,3.424,-3.0,59.0,0.455,34.83
2025-10-17 11:43:31,1,discharge,3.494,-3.0,64.0,0.363,38.79,1,discharge,3.615,-3.0,72.0,0.227,37.76,1,discharge,3.414,-3.0,58.5,0.229,37.27
2025-10-17 11:43:32,1,discharge,3.484,-3.0,63.5,0.394,37.87,1,discharge,3.607,-3.0,71.5,0.426,40.0,1,discharge,3.4,-3.0,58.0,0.337,34.98
2025-10-17 11:43:33,1,discharge,3.474,-3.0,63.0,0.168,39.31,1,discharge,3.6,-3.0,71.0,0.179,39.22,1,discharge,3.385,-3.0,57.5,0.242,37.29
2025-10-17 11:43:34,1,discharge,3.461,-3.0,62.5,0.487,37.64,1,discharge,3.587,-3.0,70.5,0.291,38.6,1,discharge,3.376,-3.0,57.0,0.184,34.83
2025-10-17 11:43:35,1,discharge,3.448,-3.0,62.0,0.379,39.21,1,discharge,3.581,-3.0,70.0,0.278,40.88,1,discharge,3.369,-3.0,56.5,0.334,34.49
2025-10-17 11:43:36,1,discharge,3.435,-3.0,61.5,0.395,37.19,1,discharge,3.573,-3.0,69.5,0.382,38.03,1,discharge,3.364,-3.0,56.0,0.202,36.07
2025-10-17 11:43:37,1,discharge,3.43,-3.0,61.0,0.342,37.24,1,discharge,3.562,-3.0,69.0,0.268,37.79,1,discharge,3.35,-3.0,55.5,0.214,34.99
2025-10-17 11:43:38,1,discharge,3.42,-3.0,60.5,0.152,38.27,1,discharge,3.552,-3.0,68.5,0.291,39.15,1,discharge,3.344,-3.0,55.0,0.107,35.09
2025-10-17 11:43:39,1,discharge,3.41,-3.0,60.0,0.285,37.08,1,discharge,3.545,-3.0,68.0,0.274,36.9,1,discharge,3.336,-3.0,54.5,0.288,36.13
2025-10-17 11:43:40,1,discharge,3.401,-3.0,59.5,0.314,35.73,1,discharge,3.534,-3.0,67.5,0.377,39.49,1,discharge,3.326,-3.0,54.0,0.192,35.1
2025-10-17 11:43:41,1,discharge,3.388,-3.0,59.0,0.289,37.63,1,discharge,3.519,-3.0,67.0,0.415,39.86,1,discharge,3.313,-3.0,53.5,0.17,37.23
2025-10-17 11:43:42,1,discharge,3.38,-3.0,58.5,0.477,35.18,1,discharge,3.513,-3.0,66.5,0.162,36.56,1,discharge,3.308,-3.0,53.0,0.21,34.68
2025-10-17 11:43:43,1,discharge,3.368,-3.0,58.0,0.126,34.69,1,discharge,3.506,-3.0,66.0,0.137,36.24,1,discharge,3.297,-3.0,52.5,0.485,34.84
2025-10-17 11:43:44,1,discharge,3.355,-3.0,57.5,0.321,37.13,1,discharge,3.494,-3.0,65.5,0.292,36.35,1,discharge,3.283,-3.0,52.0,0.115,34.75
2025-10-17 11:43:45,1,discharge,3.344,-3.0,57.0,0.322,36.34,1,discharge,3.482,-3.0,65.0,0.106,36.9,1,discharge,3.269,-3.0,51.5,0.314,36.5
2025-10-17 11:43:46,1,discharge,3.339,-3.0,56.5,0.374,36.0,1,discharge,3.475,-3.0,64.5,0.38,38.17,1,discharge,3.255,-3.0,51.0,0.349,35.84
2025-10-17 11:43:47,1,discharge,3.329,-3.0,56.0,0.189,34.87,1,discharge,3.462,-3.0,64.0,0.359,37.82,1,discharge,3.244,-3.0,50.5,0.366,35.19
2025-10-17 11:43:48,1,discharge,3.318,-3.0,55.5,0.138,35.8,1,discharge,3.45,-3.0,63.5,0.215,35.91,1,discharge,3.23,-3.0,50.0,0.385,35.62
2025-10-17 11:43:49,1,discharge,3.305,-3.0,55.0,0.376,37.28,1,discharge,3.441,-3.0,63.0,0.321,38.39,1,discharge,3.215,-3.0,49.5,0.213,35.89
2025-10-17 11:43:50,1,discharge,3.297,-3.0,54.5,0.325,35.05,1,discharge,3.427,-3.0,62.5,0.211,35.63,1,discharge,3.208,-3.0,49.0,0.367,36.19
2025-10-17 11:43:51,1,discharge,3.286,-3.0,54.0,0.398,37.48,1,discharge,3.42,-3.0,62.0,0.354,35.91,1,discharge,3.2,-3.0,48.5,0.397,33.15
2025-10-17 11:43:52,1,discharge,3.276,-3.0,53.5,0.394,37.51,1,discharge,3.41,-3.0,61.5,0.31,37.62,1,discharge,3.194,-3.0,48.0,0.209,32.71
2025-10-17 11:43:53,1,discharge,3.269,-3.0,53.0,0.379,34.1,1,discharge,3.396,-3.0,61.0,0.106,39.04,1,discharge,3.182,-3.0,47.5,0.198,33.09
2025-10-17 11:43:54,1,discharge,3.258,-3.0,52.5,0.392,34.17,1,discharge,3.387,-3.0,60.5,0.168,37.56,1,discharge,3.175,-3.0,47.0,0.347,35.89
2025-10-17 11:43:55,1,discharge,3.247,-3.0,52.0,0.204,35.8,1,discharge,3.38,-3.0,60.0,0.487,37.42,1,discharge,3.166,-3.0,46.5,0.147,35.56
2025-10-17 11:43:56,1,discharge,3.237,-3.0,51.5,0.45,33.49,1,discharge,3.373,-3.0,59.5,0.139,35.82,1,discharge,3.157,-3.0,46.0,0.453,34.28
2025-10-17 11:43:57,1,discharge,3.226,-3.0,51.0,0.334,37.0,1,discharge,3.367,-3.0,59.0,0.398,38.54,1,discharge,3.149,-3.0,45.5,0.244,33.16
2025-10-17 11:43:58,1,discharge,3.215,-3.0,50.5,0.412,36.16,1,discharge,3.36,-3.0,58.5,0.157,38.46,1,discharge,3.134,-3.0,45.0,0.215,32.38
